id,perc
19077, 89.4
19079, 88.9
19081, 89.1
19083, 88.6
19085, 90.2
19087, 88.1
19089, 88.2
19091, 89.1
19093, 89.4
19095, 91.7
19097, 88.7
19099, 90.3
19101, 85.4
19103, 90.1
19105, 89.9
19107, 88.2
19109, 90.2
19111, 88.7
19113, 91.4
19115, 85.5
19117, 87.5
19119, 88.1
19121, 90.9
19123, 89.7
19125, 92.0
19127, 86.8
19129, 91.1
19131, 89.3
19133, 88.3
19135, 88.2
19137, 89.5
19139, 88.3
19141, 88.7
19143, 86.8
19145, 89.7
19147, 89.0
19149, 91.3
19151, 89.2
19153, 90.6
19155, 88.5
19157, 90.8
19159, 86.4
19161, 88.0
19163, 89.5
19165, 90.4
19167, 88.0
19169, 90.1
19171, 86.2
19173, 86.9
19175, 89.0
19177, 87.6
19179, 87.6
19181, 92.3
19183, 87.9
19185, 85.9
19187, 89.1
19189, 89.8
19191, 90.3
19193, 85.6
19195, 89.3
19197, 87.6
20001, 85.7
20003, 84.6
20005, 86.4
20007, 84.8
20009, 82.6
20011, 85.1
20013, 84.3
20015, 88.8
20017, 83.2
20019, 78.9
20021, 84.9
20023, 83.1
20025, 85.7
20027, 86.8
20029, 85.1
20031, 87.6
20033, 81.9
20035, 85.3
20037, 83.3
20039, 83.4
20041, 86.3
20043, 85.6
20045, 85.3
20047, 81.6
20049, 79.9
20051, 87.4
20053, 86.2
20055, 80.7
20057, 77.8
20059, 88.1
20061, 84.7
20063, 83.3
20065, 83.7
20067, 80.8
20069, 79.6
20071, 82.1
20073, 84.3
20075, 77.4
20077, 82.3
20079, 85.5
20081, 80.5
20083, 83.5
20085, 85.6
20087, 87.8
20089, 82.4
20091, 90.1
20093, 78.5
20095, 85.7
20097, 83.5
20099, 85.3
20101, 83.2
20103, 90.0
20105, 81.7
20107, 84.1
20109, 83.0
20111, 80.7
20113, 87.6
20115,85.5
20117,86.8
20119,81.7
20121,89.1
20123,87.4
20125,83.7
20127,85.2
20129,82.7
20131,87.6
20133,85.1
20135,83.9
20137,86.7
20139,87.6
20141,82.9
20143,86.3
20145,86.4
20147,85.1
20149,88.0
20151,84.6
20153,82.8
20155,85.7
20157,84.6
20159,84.0
20161,86.1
20163,83.4
20165,83.9
20167,82.6
20169,84.8
20171,83.2
20173,84.5
20175,76.2
20177,86.1
20179,85.2
20181,82.2
20183,84.3
20185,79.2
20187,73.2
20189,78.5
20191,86.8
20193,84.9
20195,85.2
20197,87.9
20199,84.1
20201,82.6
20203,77.9
20205,83.7
20207,80.8
20209,77.3
21001,78.6
21003,80.5
21005,85.6
21007,83.1
21009,82.5
21011,81.1
21013,81.5
21015,88.2
21017,80.2
21019,84.3
21021,84.3
21023,82.5
21025,82.7
21027,79.6
21029,85.8
21031,80.0
21033,82.3
21035,81.6
21037,87.4
21039,80.9
21041,80.7
21043,81.7
21045,78.0
21047,83.0
21049,84.2
21051,82.3
21053,79.5
21055,81.1
21057,79.8
21059,85.5
21061,78.7
21063,81.4
21065,81.3
21067,81.9
21069,80.2
21071,82.1
21073,83.1
21075,82.5
21077,79.9
21079,80.3
21081,82.7
21083,80.0
21085,81.4
21087,80.2
21089,82.4
21091,85.4
21093,84.6
21095,81.3
21097,82.7
21099,81.1
21101,84.2
21103,81.4
21105,82.1
21107,83.6
21109,80.6
21111,83.4
21113,82.4
21115,82.8
21117,85.0
21119,82.7
21121,82.8
21123,81.5
21125,81.0
21127,81.6
21129,82.5
21131,83.0
21133,82.3
21135,79.3
21137,81.2
21139,81.6
21141,77.7
21143,82.8
21145,84.5
21147,78.8
21149,82.7
21151,82.7
21153,77.9
21155,83.4
21157,84.2
21159,84.0
21161,84.0
21163,83.5
21165,78.3
21167,84.0
21169,79.3
21171,78.6
21173,82.9
21175,80.4
21177,81.3
21179,83.9
21181,81.1
21183,82.9
21185,89.2
21187,83.6
21189,80.8
21191,83.3
21193,82.2
21195,82.0
21197,81.2
21199,81.9
21201,80.0
21203,80.7
21205,79.9
21207,80.4
21209,87.0
21211,83.2
21213,83.7
21215,85.4
21217,80.9
21219,78.0
21221,80.7
21223,83.6
21225,82.5
21227,80.7
21229,83.1
21231,80.6
21233,81.5
21235,82.5
21237,82.6
21239,83.7
22001,79.7
22003,78.3
22005,84.8
22007,81.2
22009,78.4
22011,79.8
22013,80.0
22015,81.5
22017,78.9
22019,80.6
22021,78.3
22023,80.9
22025,76.0
22027,78.9
22029,77.7
22031,80.0
22033,82.3
22035,79.2
22037,80.1
22039,82.0
22041,76.3
22043,79.1
22045,79.0
22047,82.5
22049,80.2
22051,77.8
22053,79.7
22055,80.0
22057,79.3
22059,79.6
22061,76.3
22063,81.6
22065,79.0
22067,77.7
22069,77.8
22071,76.9
22073,78.6
22075,83.3
22077,80.4
22079,79.1
22081,79.1
22083,77.1
22085,75.1
22087,77.4
22089,84.9
22091,76.4
22093,84.5
22095,81.6
22097,80.8
22099,79.3
22101,76.5
22103,83.9
22105,79.4
22107,75.3
22109,77.9
22111,78.8
22113,79.4
22115,81.4
22117,77.5
22119,79.6
22121,82.3
22123,76.4
22125,82.8
22127,78.7
23001,88.1
23003,84.9
23005,88.6
23007,85.6
23009,84.2
23011,88.2
23013,86.6
23015,84.9
23017,86.2
23019,86.0
23021,84.8
23023,88.5
23025,86.1
23027,86.0
23029,81.7
23031,88.3
24001,88.1
24003,91.0
24005,89.0
24009,92.2
24011,85.3
24013,91.9
24015,89.7
24017,91.1
24019,86.0
24021,90.1
24023,86.0
24025,91.2
24027,91.9
24029,85.9
24031,87.3
24033,83.9
24035,89.9
24037,90.9
24039,85.8
24041,86.5
24043,88.1
24045,85.8
24047,85.8
24510,85.2
25001,94.1
25003,95.2
25005,94.8
25007,92.7
25009,94.6
25011,94.9
25013,94.3
25015,95.3
25017,95.5
25019,92.1
25021,96.9
25023,95.7
25025,93.5
25027,95.5
26001,81.9
26003,84.2
26005,86.7
26007,85.4
26009,83.7
26011,84.5
26013,83.4
26015,87.7
26017,86.8
26019,83.3
26021,84.1
26023,85.3
26025,85.7
26027,85.6
26029,85.2
26031,83.0
26033,83.0
26035,84.3
26037,89.5
26039,85.7
26041,85.2
26043,88.2
26045,88.8
26047,85.3
26049,87.9
26051,84.6
26053,83.9
26055,85.7
26057,86.6
26059,85.6
26061,84.6
26063,85.3
26065,87.0
26067,86.8
26069,84.2
26071,84.4
26073,83.8
26075,87.3
26077,86.9
26079,84.0
26081,87.2
26083,84.3
26085,82.0
26087,86.6
26089,83.9
26091,87.9
26093,89.8
26095,83.6
26097,79.1
26099,86.1
26101,84.5
26103,86.2
26105,85.3
26107,83.6
26109,84.9
26111,89.2
26113,83.9
26115,89.9
26117,85.6
26119,82.9
26121,86.4
26123,84.2
26125,88.6
26127,80.6
26129,84.3
26131,83.4
26133,85.5
26135,82.6
26137,86.0
26139,88.0
26141,83.8
26143,84.8
26145,88.0
26147,87.1
26149,84.8
26151,84.2
26153,83.0
26155,86.8
26157,85.4
26159,84.8
26161,90.2
26163,83.4
26165,86.4
27001,86.5
27003,90.7
27005,87.0
27007,84.7
27009,90.1
27011,88.8
27013,89.7
27015,91.3
27017,88.8
27019,93.5
27021,85.6
27023,89.3
27025,91.4
27027,90.8
27029,84.7
27031,86.7
27033,88.5
27035,89.4
27037,91.4
27039,91.0
27041,90.3
27043,88.5
27045,87.8
27047,89.1
27049,90.2
27051,88.8
27053,89.1
27055,90.7
27057,88.1
27059,90.5
27061,88.3
27063,90.0
27065,88.6
27067,88.9
27069,89.9
27071,87.7
27073,90.0
27075,89.9
27077,86.2
27079,90.3
27081,88.6
27083,89.6
27085,90.5
27087,85.2
27089,88.8
27091,90.1
27093,88.9
27095,87.5
27097,88.2
27099,87.9
27101,88.8
27103,91.8
27105,83.8
27107,88.3
27109,91.5
27111,89.6
27113,90.7
27115,87.5
27117,87.1
27119,89.5
27121,90.0
27123,87.9
27125,87.1
27127,88.0
27129,88.9
27131,89.4
27133,89.9
27135,90.1
27137,89.9
27139,92.2
27141,91.5
27143,88.3
27145,89.6
27147,91.1
27149,89.7
27151,90.1
27153,85.2
27155,86.3
27157,90.6
27159,88.4
27161,90.0
27163,93.5
27165,84.5
27167,90.4
27169,89.6
27171,91.6
27173,89.8
28001,78.3
28003,79.3
28005,75.8
28007,78.9
28009,77.5
28011,80.1
28013,75.0
28015,76.6
28017,77.5
28019,78.6
28021,78.4
28023,77.6
28025,78.5
28027,80.8
28029,78.5
28031,77.4
28033,82.7
28035,78.4
28037,78.3
28039,78.2
28041,78.2
28043,80.8
28045,76.7
28047,77.5
28049,79.6
28051,78.5
28053,78.6
28055,77.3
28057,80.1
28059,80.1
28061,79.5
28063,77.2
28065,76.6
28067,76.7
28069,74.7
28071,77.5
28073,80.7
28075,80.8
28077,78.6
28079,74.8
28081,82.7
28083,77.2
28085,79.2
28087,80.4
28089,85.0
28091,77.4
28093,76.9
28095,79.4
28097,79.8
28099,75.9
28101,77.6
28103,73.6
28105,79.0
28107,79.3
28109,77.2
28111,78.0
28113,79.9
28115,76.6
28117,79.3
28119,78.0
28121,84.0
28123,72.6
28125,79.0
28127,78.6
28129,77.5
28131,78.3
28133,78.5
28135,78.1
28137,79.5
28139,77.0
28141,77.1
28143,82.1
28145,76.5
28147,75.4
28149,81.6
28151,79.7
28153,77.8
28155,78.4
28157,78.3
28159,77.2
28161,79.4
28163,80.0
29001,81.6
29003,85.5
29005,84.2
29007,81.6
29009,79.6
29011,80.8
29013,82.1
29015,79.4
29017,80.3
29019,85.5
29021,83.7
29023,82.1
29025,81.1
29027,85.7
29029,81.1
29031,85.4
29033,83.8
29035,77.7
29037,86.7
29039,79.7
29041,83.5
29043,83.1
29045,80.2
29047,87.0
29049,84.3
29051,87.5
29053,83.8
29055,81.8
29057,78.9
29059,80.4
29061,78.2
29063,84.2
29065,80.8
29067,78.9
29069,81.9
29071,84.9
29073,81.2
29075,79.0
29077,82.7
29079,82.6
29081,81.1
29083,81.8
29085,75.5
29087,80.8
29089,83.8
29091,81.1
29093,80.6
29095,82.0
29097,79.6
29099,86.9
29101,83.9
29103,75.8
29105,81.6
29107,84.9
29109,79.9
29111,82.6
29113,84.5
29115,83.9
29117,83.6
29119,74.9
29121,82.1
29123,80.7
29125,79.2
29127,84.5
29129,78.9
29131,79.8
29133,80.6
29135,80.6
29137,80.6
29139,80.3
29141,77.8
29143,83.3
29145,80.5
29147,84.9
29149,77.9
29151,83.6
29153,76.3
29155,84.5
29157,84.4
29159,80.3
29161,82.0
29163,82.3
29165,89.6
29167,80.9
29169,82.7
29171,79.9
29173,83.9
29175,82.9
29177,85.4
29179,80.5
29181,79.6
29183,90.1
29185,79.9
29186,84.5
29187,84.3
29189,87.3
29195,81.9
29197,78.3
29199,78.2
29201,84.0
29203,78.1
29205,81.6
29207,82.0
29209,78.5
29211,77.6
29213,78.3
29215,79.8
29217,81.5
29219,85.2
29221,82.1
29223,79.0
29225,78.1
29227,79.0
29229,79.2
29510,79.5
30001,74.9
30003,69.7
30005,69.0
30007,76.9
30009,77.9
30011,69.9
30013,80.3
30015,72.6
30017,80.7
30019,79.0
30021,82.2
30023,80.1
30025,81.3
30027,76.6
30029,76.3
30031,80.9
30033,67.0
30035,70.2
30037,70.3
30039,74.2
30041,77.0
30043,82.8
30045,70.6
30047,71.6
30049,84.4
30051,76.5
30053,74.6
30055,75.4
30057,73.8
30059,72.5
30061,74.3
30063,78.5
30065,76.0
30067,77.8
30069,72.4
30071,71.4
30073,74.2
30075,72.3
30077,77.7
30079,76.4
30081,77.2
30083,79.9
30085,73.6
30087,75.8
30089,70.1
30091,78.8
30093,80.7
30095,83.8
30097,78.9
30099,76.0
30101,78.0
30103,75.4
30105,75.8
30107,73.6
30109,75.2
30111,80.4
31001,86.1
31003,84.5
31005,82.4
31007,81.1
31009,76.8
31011,87.7
31013,87.4
31015,81.3
31017,81.7
31019,87.5
31021,85.3
31023,89.5
31025,90.0
31027,85.6
31029,82.8
31031,82.0
31033,89.1
31035,85.8
31037,78.9
31039,84.3
31041,84.7
31043,80.4
31045,82.5
31047,80.0
31049,84.3
31051,84.7
31053,85.5
31055,86.3
31057,82.9
31059,86.8
31061,84.9
31063,85.0
31065,84.7
31067,88.7
31069,83.4
31071,79.2
31073,87.4
31075,83.5
31077,82.7
31079,82.6
31081,89.7
31083,85.0
31085,78.0
31087,83.2
31089,85.1
31091,82.8
31093,86.6
31095,86.8
31097,85.0
31099,89.0
31101,84.3
31103,78.9
31105,83.7
31107,81.8
31109,88.0
31111,88.4
31113,82.4
31115,83.0
31117,83.6
31119,85.3
31121,86.6
31123,84.6
31125,84.4
31127,87.4
31129,85.5
31131,88.2
31133,84.9
31135,85.9
31137,89.3
31139,86.2
31141,85.5
31143,87.7
31145,87.1
31147,84.2
31149,77.2
31151,84.3
31153,90.8
31155,89.6
31157,84.6
31159,90.7
31161,81.9
31163,83.8
31165,83.0
31167,87.8
31169,87.4
31171,79.9
31173,81.0
31175,85.1
31177,91.1
31179,86.7
31181,85.3
31183,81.5
31185,88.3
32001,78.2
32003,76.0
32005,80.5
32007,78.1
32009,66.5
32011,81.2
32013,76.0
32015,79.8
32017,74.6
32019,77.1
32021,77.0
32023,77.3
32027,72.8
32029,78.0
32031,75.6
32033,80.5
32510,76.4
33001,85.4
33003,82.8
33005,86.5
33007,83.3
33009,84.6
33011,88.4
33013,88.0
33015,89.6
33017,85.8
33019,85.5
34001,82.8
34003,86.5
34005,89.4
34007,86.0
34009,84.7
34011,81.7
34013,81.0
34015,89.2
34017,77.6
34019,92.7
34021,86.0
34023,84.6
34025,87.8
34027,90.6
34029,87.3
34031,79.4
34033,87.0
34035,90.2
34037,89.6
34039,82.3
34041,88.4
35001,79.3
35003,71.5
35005,73.9
35006,74.3
35007,78.9
35009,78.3
35011,73.8
35013,74.0
35015,82.1
35017,79.5
35019,79.3
35021,77.3
35023,76.2
35025,76.1
35027,73.0
35028,95.3
35029,72.0
35031,68.2
35033,76.5
35035,75.0
35037,77.9
35039,75.9
35041,74.9
35043,81.3
35045,72.8
35047,78.7
35049,75.3
35051,76.9
35053,75.1
35055,74.5
35057,73.7
35059,76.5
35061,78.1
36001,90.7
36003,89.0
36005,83.5
36007,88.2
36009,86.8
36011,88.4
36013,89.7
36015,90.5
36017,87.7
36019,89.2
36021,88.1
36023,89.9
36025,87.3
36027,89.5
36029,90.3
36031,88.0
36033,85.9
36035,88.6
36037,88.3
36039,88.3
36041,85.3
36043,88.7
36045,89.0
36047,84.3
36049,87.2
36051,90.7
36053,90.2
36055,89.9
36057,89.2
36059,90.0
36061,87.7
36063,89.2
36065,89.0
36067,89.2
36069,90.5
36071,88.3
36073,88.3
36075,89.1
36077,88.9
36079,90.8
36081,79.6
36083,90.2
36085,90.3
36087,88.3
36089,87.6
36091,92.0
36093,89.4
36095,88.8
36097,88.2
36099,88.5
36101,87.6
36103,88.7
36105,85.7
36107,90.2
36109,88.7
36111,87.3
36113,89.7
36115,88.6
36117,88.7
36119,87.8
36121,88.7
36123,87.3
37001,79.4
37003,80.5
37005,72.8
37007,82.6
37009,77.6
37011,74.5
37013,80.9
37015,82.7
37017,78.3
37019,80.3
37021,79.9
37023,79.5
37025,82.3
37027,80.9
37029,84.1
37031,81.0
37033,81.7
37035,80.5
37037,80.8
37039,78.4
37041,80.9
37043,78.2
37045,82.0
37047,78.7
37049,81.3
37051,83.6
37053,82.3
37055,79.7
37057,81.2
37059,83.7
37061,73.4
37063,80.7
37065,81.6
37067,81.3
37069,79.1
37071,80.8
37073,83.4
37075,77.3
37077,83.4
37079,76.8
37081,81.2
37083,81.5
